Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
 c17618,1970/01/01,08 Sep 2023, BUyEr_16618
C17619 ,1970/01/01, 24/02/2022,BUyEr_16619
C17620 ,01-01-1970,30/04/2022,bUyeR_16620
 c17621 ,01-01-1970 , 2022-25-02,bUyER_16621  
 c17622  ,01-01-1970,12/08/2022 , bUYER_16622
 c17623 ,1970/01/01, 06 AUg 2022 ,buYer_16623 
 c17624  , 01-01-1970,04 feB 2023 , bUyer_16624 
C17625,01 JaN 1970,11 NOV 2023 , bUyER_16625 
 c17626 , 01/01/1970,20 MAY 2022 ,  bUYer_16626 
  c17627,1970/01/01,01 APr 2022 ,BUyer_16627
 C17628,01/01/1970,"Mar 17, 2023",BUYEr_16628 
 c17629, 1970/01/01, 09-05-2022, BUyER_16629
C17630 , 1970/01/01 ,2023-16-04,BuYER_16630 
c17631  ,"jAN 01, 1970",03-30-2022, BuYeR_16631 
 C17632,01 jan 1970 ,2023/10/10,bUyEr_16632  
 c17633  ,01 jaN 1970, 20 NOv 2023 , BuYEr_16633 
 C17634,01 JaN 1970,2022/01/18,  BuyEr_16634 
 c17635  , 1970-01-01,22/11/2023, BuYeR_16635
 C17636 ,"jaN 01, 1970", 2022/03/09 ,bUYER_16636 
  c17637,01 JaN 1970 ,04-15-2022,buyEr_16637  
c17638  ,01-01-1970 ,01-08-2023,BUYER_16638 
 c17639, 01/01/1970 ,11-11-2022 , BUyER_16639
 c17640 ,1970/01/01,06-23-2022,BUYEr_16640
 c17641,01 JAN 1970 , 2022/03/07, BUyeR_16641
C17642 ,01 JAN 1970 ,"mAY 09, 2022",  BUYEr_16642
 C17643 ,01-01-1970,2023-06-12,bUYEr_16643 
 c17644 ,01-01-1970 ,2022/09/12, BUyEr_16644 
 c17645  , 1970-01-01,2022-25-11 , buyer_16645
c17646  ,01/01/1970 ,06/03/2023 , BuYEr_16646
c17647 ,01/01/1970 ,2022/05/21,buyER_16647
C17648,01/01/1970 ,"MaR 13, 2023",bUyEr_16648
C17649,01-01-1970,03-20-2022 ,bUyer_16649  
C17650 , 01-01-1970 ,12 JUL 2022 , BuyEr_16650
 C17651,1970-01-01,03-25-2022 , buyeR_16651  
 c17652 , 1970-01-01,11/09/2023, BUyEr_16652 
 C17653,"jan 01, 1970","deC 18, 2022 ",  buYer_16653  
C17654 , 01/01/1970,24 may 2022 ,bUYER_16654
c17655, 01/01/1970,13/02/2023, BUyer_16655  
c17656, 01 Jan 1970,2022-12-12,BuyeR_16656 
 C17657 , 1970-01-01,02-23-2023 , buyER_16657
 C17658 , 1970-01-01,"nOv 23, 2023",BuyeR_16658
C17659  , 1970/01/01," OCt 23, 2023", BuYER_16659
C17660 , 01/01/1970,13/07/2022 , BUyEr_16660  
C17661  ,1970-01-01, 11-12-2023 ,bUYer_16661 
 C17662 , 01/01/1970,08-19-2023,bUyER_16662
 c17663, 1970-01-01,2022/08/15,bUyEr_16663
 c17664 , 01-01-1970,06-20-2023, bUYer_16664 
 C17665,1970/01/01, 25/02/2023, BUYer_16665 
C17666, 1970-01-01,2023-03-01,buYER_16666
c17667 ,01-01-1970 ,08 jUN 2022, BUyeR_16667 
c17668 ,"JaN 01, 1970 ", 29/06/2023,buyeR_16668
 c17669,1970/01/01 , 17/01/2022, bUYeR_16669 
C17670,01-01-1970 ,2022/08/21 , bUyer_16670
 C17671,01/01/1970 ,2022/05/04 ,bUyER_16671
  C17672 ,1970/01/01 ,2022-30-08, BuyEr_16672  
 C17673 , 01 Jan 1970 ,2022/11/22 , BuyeR_16673
  c17674, 01 JAN 1970, 05 JUn 2023, bUYER_16674 
C17675, 01-01-1970 ,17 jAn 2023, BuyEr_16675 
c17676  , 1970/01/01 , 2022/08/11, bUyER_16676
c17677,1970/01/01," AUG 05, 2022 ",buyER_16677  
C17678,01 JAN 1970, 18 Nov 2023 , buYer_16678 
 C17679 , 01 Jan 1970, 20 DEC 2022, bUYeR_16679
 c17680,01 jan 1970,21/11/2022, BuyEr_16680
 c17681,"JAN 01, 1970",2023/02/15,BuyEr_16681 
c17682,01-01-1970 ,23/12/2022,  buyEr_16682
c17683,"jAn 01, 1970",2022-26-08 ,bUYEr_16683
 C17684 , 01-01-1970,26 auG 2023, bUyer_16684 
 c17685,01-01-1970 ,2022/05/18 ,BuyeR_16685
  C17686,01-01-1970, 2022/12/21, bUYEr_16686 
 c17687 , 1970/01/01,21/01/2023,  bUyEr_16687
  c17688,1970/01/01 ,2023/09/04 , BUyER_16688
 C17689 ,1970-01-01 ,02-28-2022 , bUYer_16689
  C17690  ,01 jan 1970, 2022-14-07, buYeR_16690 
C17691, 1970-01-01,2022-12-04,BuYer_16691 
C17692,1970/01/01,24/06/2023, BUYEr_16692
 c17693, 01 jaN 1970,01/04/2023,buYER_16693  
  C17694 ,1970/01/01,07-23-2022,BUYEr_16694 
  C17695 ,1970/01/01, 26/12/2023,bUyer_16695
C17696,1970/01/01 ,26 FEB 2023,buyEr_16696
 c17697,1970-01-01,2022-27-01,buYER_16697
C17698 , 1970/01/01,01/08/2023, BuYEr_16698
c17699,01-01-1970,08-10-2022 , BuyeR_16699
 c17700  ,"Jan 01, 1970",07/12/2023 , buyEr_16700
c17701, 1970/01/01,2023/11/27, BUYeR_16701 
c17702 , 01-01-1970 ,08-06-2022 ,buYEr_16702
c17703 ,01/01/1970,"DEC 28, 2023 ",buYer_16703
 c17704,01-01-1970,04-02-2023,  BuYER_16704
C17705,01 JAn 1970 ,"maY 05, 2022 ", bUYeR_16705 
c17706, 1970-01-01 , 13/07/2022,BUyer_16706  
C17707,01-01-1970, 06-06-2022, BuYEr_16707 
C17708 , 01 JAn 1970,2023/07/13 ,BUyeR_16708
C17709,1970-01-01 ,04/04/2022, bUYER_16709
C17710 , 1970/01/01,2023/07/25,buyeR_16710  
c17711 ,"jAn 01, 1970 ",2023/02/28,BUYER_16711 
C17712 ,01-01-1970 ,2022-18-03, BuYeR_16712
 C17713 , 01 jAn 1970,"JUL 30, 2023 ",BuYeR_16713 
C17714 ,1970/01/01,04-01-2022, BUyer_16714 
c17715, 01/01/1970 ,2023/10/26,buyer_16715 
 c17716 , 1970-01-01, 11-22-2022 ,BUYER_16716
 C17717,01/01/1970 , 02-10-2023,bUyer_16717
  C17718 ,01-01-1970,06-15-2022 ,BUYeR_16718 
 C17719 ,01/01/1970 ,2022/05/23 , bUYER_16719
C17720,"jAN 01, 1970 ", 2023-25-03 ,  bUyEr_16720
C17721 ,01-01-1970 ,2023/11/11,BUYer_16721 
 C17722,01-01-1970,"Oct 06, 2022", bUyEr_16722 
 C17723 , 01/01/1970, 13/04/2023,  buyEr_16723  
c17724 ,01/01/1970,"oCT 26, 2022", Buyer_16724 
C17725 ,1970/01/01 ,01 ApR 2023, BUYEr_16725 
C17726,1970-01-01 ,2022/11/03 , buyER_16726
c17727,1970/01/01, 02/12/2022,BuYER_16727 
 c17728 ,01/01/1970," SEP 15, 2022",bUYer_16728 
  C17729,01-01-1970," nOV 02, 2022 ",BUyER_16729
c17730,1970/01/01,"jUn 22, 2022", buYEr_16730 
 C17731  , 01 jAn 1970," mar 08, 2023", BUyeR_16731
 C17732,01-01-1970,03-03-2022,BuYER_16732
 C17733 ,1970/01/01,24/02/2022,bUyEr_16733
 c17734 ,1970-01-01,18 dEC 2022 ,BuYEr_16734
 C17735,1970/01/01, 16 JAN 2022 , BuYEr_16735
C17736 ,01/01/1970, 14/01/2022 , BUYEr_16736 
C17737  ,01-01-1970,02-25-2023 , buyer_16737
 c17738, 1970-01-01," nOV 12, 2023 ",bUyER_16738
 c17739 ,"jAn 01, 1970",05/04/2023, BuyER_16739
 C17740  ,01/01/1970 ,01 maR 2022,buyER_16740
C17741, 1970/01/01,2023-03-10, buyeR_16741 
C17742, 1970-01-01 ,09-29-2022,buYER_16742 
C17743 , 01-01-1970,21/09/2022, BuYeR_16743  
c17744," jaN 01, 1970",2022-17-05,BuyeR_16744
 c17745 , 01 JAN 1970,03-17-2023,bUyEr_16745 
 c17746 , 1970-01-01 ,2022-05-01,buYeR_16746
 C17747," Jan 01, 1970 ", 05-19-2022,bUYEr_16747
c17748,01/01/1970 ,18/08/2022 ,BUYEr_16748 
C17749 ,01-01-1970 , 2022/05/04,buYER_16749
c17750,1970-01-01,10/05/2023,buyEr_16750 
C17751, 1970-01-01 ,"aug 31, 2023",BuYer_16751
 c17752 ,1970/01/01 ,2023/07/15,bUYER_16752
C17753,01/01/1970,17/09/2022, BuYer_16753 
 c17754 ,"JAn 01, 1970 ", 04/01/2023, BUYer_16754
c17755 , 1970/01/01, 2023/10/06 ,BUYeR_16755
 C17756 ,01 JAN 1970 ,01 DEC 2022,buyER_16756 
 C17757  ,01-01-1970 ,2022/03/05 ,BUYEr_16757
 c17758 , 01/01/1970 ,21/04/2023 ,BUYer_16758 
C17759,"jAN 01, 1970",2023-25-11 ,BUyer_16759 
 C17760  ,"JAN 01, 1970","seP 16, 2022 ",  BUYeR_16760 
C17761 ,"JAn 01, 1970","JaN 20, 2023", BuYeR_16761 
C17762,1970/01/01,12-29-2023, BuYeR_16762 
c17763,01/01/1970, 2023/12/27, BuYEr_16763 
c17764, 01-01-1970,2022-09-06, BUYEr_16764 
C17765,1970-01-01," may 10, 2022",Buyer_16765
 C17766 ,01 JAN 1970, 12/01/2023 ,bUyeR_16766
c17767 , 1970/01/01 ,02-15-2022,bUyeR_16767  
 C17768, 1970-01-01," AUg 29, 2023", buYer_16768 
c17769,01 jAN 1970 ,08/12/2023, BUYeR_16769
 C17770 ,01/01/1970 ,09/01/2023, BuYEr_16770
 C17771,01-01-1970,08 APR 2022, BuyER_16771
 C17772 ,1970/01/01 ,2022-06-07,BuyEr_16772 
 C17773 , 01 Jan 1970,2022/02/21, BuyER_16773
 C17774, 01 jan 1970,14 sEP 2023,bUYEr_16774 
C17775, 1970-01-01 , 2022/03/24 ,buyer_16775 
 c17776,01-01-1970,2023-20-11,BUYeR_16776  
c17777, 01 Jan 1970,2022/05/03,BUYEr_16777  
 c17778,1970/01/01 ,15/12/2023, bUyeR_16778
 C17779 ,"jAn 01, 1970 ",08-07-2023 ,buyEr_16779 
 c17780,01/01/1970 ," FEB 21, 2022", buYER_16780 
 c17781,01 jAN 1970,09-24-2022,BUyer_16781 
 c17782 ,1970/01/01 ,2022/05/07,BuYER_16782
 C17783 , 01/01/1970,2023-10-02,BuyeR_16783
 c17784, 01/01/1970, 2022-30-07,bUYER_16784
c17785 ,"jAn 01, 1970 ",04-11-2023, bUyER_16785
c17786 ,01-01-1970, 2022/02/10,BUYer_16786
C17787 , 1970-01-01,23 MAR 2022,buYER_16787
 C17788,01-01-1970,2022/01/21 , bUYER_16788
 c17789, 01/01/1970 ,07/07/2022, buyer_16789 
 c17790,1970-01-01, 15 Jan 2022,buYeR_16790  
 c17791 ,01 jaN 1970 , 23/09/2023,BUyer_16791 
 c17792 , 01 jaN 1970,2022-23-09, bUYER_16792  
c17793,01 JAn 1970,2023/02/20,BuyER_16793 
c17794,01/01/1970 ,25 Jul 2023 ,BUYEr_16794 
C17795,01-01-1970,2022-01-09 ,BuYer_16795
 C17796 ,"JaN 01, 1970 ",20 fEB 2022 , BUYer_16796
  c17797,01-01-1970,12-22-2023 , buyER_16797 
 c17798 ,1970-01-01 , 2023-09-03 ,buYEr_16798 
 C17799,1970/01/01,2022-15-10,bUYeR_16799 
C17800 ,01/01/1970 ,2022-04-07 ,BuYeR_16800  
 C17801 , 1970-01-01 ,03-31-2023, buYeR_16801
  C17802, 01-01-1970, 28/06/2023, BUYeR_16802 
c17803,1970-01-01 , 04-30-2023, BUYER_16803 
C17804 ,01-01-1970,04/09/2022, BUyER_16804
  C17805 ,01-01-1970 ,2022/11/20 ,BUYEr_16805 
 c17806 ," JAN 01, 1970 ", 2023/01/24,BuYER_16806 
 c17807,01-01-1970,2022/06/07, bUYEr_16807
c17808  ,01/01/1970 ,28/05/2023,  BUyeR_16808 
C17809,1970/01/01,02-19-2022, BuYER_16809
 C17810 ,1970-01-01,16 OcT 2022,buyeR_16810
C17811,01-01-1970,26 MAR 2022 , BuyEr_16811  
c17812 ,01-01-1970 ,2023-10-07 ,BUyEr_16812
C17813  ,"JAn 01, 1970",22 fEb 2023, BUYER_16813 
 C17814 ,01 jaN 1970, 2022/11/27 ,BuyEr_16814  
C17815,"jAN 01, 1970",2022-07-12, BuYER_16815 
C17816 ,1970/01/01,13 ApR 2023 ,  BUyEr_16816 
  C17817 ,"jaN 01, 1970 ", 2022/06/13 , BUYer_16817 
 C17818 ,01 jan 1970, 01-05-2022,buyEr_16818
c17819,01/01/1970,29/06/2022,BUyeR_16819  
 c17820, 01-01-1970,14/08/2022, buyER_16820 
 C17821,01-01-1970 ,2022/01/19, BuyeR_16821 
c17822, 01/01/1970 ,16/07/2022,bUyER_16822
c17823,"jAN 01, 1970 ",2023/10/22 ,buyEr_16823
 c17824,01 JAn 1970 ,2023-13-09, bUYEr_16824
 c17825,01-01-1970,2023/07/30, BUyEr_16825 
c17826,1970/01/01 , 22 JUn 2022 ,buyEr_16826
  C17827, 01 JAN 1970 ,29 JaN 2023,BUyER_16827 
c17828 ,01/01/1970,30 JUL 2022,BuyER_16828 
  C17829 ,"Jan 01, 1970 ", 2023/10/31 ,bUyER_16829 
c17830,01 jaN 1970, 16/02/2022, BUyer_16830 
c17831 , 01-01-1970,2022/12/14,bUYER_16831 
 c17832, 1970-01-01 ,2023-25-11,BUyer_16832
C17833, 1970-01-01 , 07-24-2022,buyER_16833
C17834," JAN 01, 1970",2023/09/22 ,bUYER_16834 
C17835 , 1970/01/01, 2022-13-02, BUYeR_16835
c17836,01-01-1970,19/02/2023 ,bUYER_16836
c17837, 1970-01-01,06/10/2023 ,buyEr_16837
 C17838 ,1970/01/01 ,25/08/2023 ,  BuyER_16838
c17839,1970-01-01," jan 09, 2022 ", buyER_16839
C17840, 01/01/1970,"mAY 24, 2023 ", bUyeR_16840
C17841, 01-01-1970 ,2023-18-04,BUyEr_16841
C17842 ,01 jAn 1970, 09/05/2023,bUyeR_16842
 c17843,"JAN 01, 1970",2022/12/26,BuYeR_16843
c17844 ,1970/01/01,28 DEC 2023, bUyEr_16844
C17845,01-01-1970,15/10/2022, BuYER_16845 
c17846,01 jAn 1970,2022-18-07,BuYer_16846
 c17847, 01-01-1970, 01 fEB 2023 ,BUYer_16847
 C17848  ,1970/01/01, 04-05-2023,BuYEr_16848 
 c17849 ,01/01/1970 ,2022-25-12 ,bUYer_16849
c17850, 01/01/1970 , 09-24-2023 , buyer_16850 
 c17851,01 JAn 1970 , 29/07/2023,Buyer_16851 
 C17852  ,1970/01/01 ,2023/12/13,bUyer_16852
 C17853,01-01-1970,2022-12-04,buyER_16853 
c17854, 1970/01/01, 2022-17-01, Buyer_16854
c17855,01 jAn 1970, 18 may 2023,BuyEr_16855
  C17856  ,01/01/1970, 2022-08-03, bUYER_16856
c17857,1970/01/01 ," juN 19, 2023", buyer_16857
 C17858 ,01-01-1970," NOv 14, 2023",  bUYer_16858
  C17859 ,"Jan 01, 1970",2022/03/25, buyEr_16859
 c17860 , 1970-01-01, 07-05-2022 , BUyeR_16860 
 C17861,01/01/1970 ,2022/02/25,BuyEr_16861
 C17862 ,"jan 01, 1970",2023-14-02,  buYEr_16862
 C17863,01-01-1970, 09-05-2023,bUyer_16863  
 c17864 ,01/01/1970 ,2023-09-05, buYer_16864 
C17865 ,01 Jan 1970,2022-25-03,BUyeR_16865  
c17866 , 1970-01-01,07/08/2022, BUYEr_16866 
 c17867,01-01-1970,12-13-2022 , bUyEr_16867 
C17868, 01/01/1970 ,"Feb 14, 2022",BuYER_16868  
 c17869,"jan 01, 1970 ", 22 sEp 2022, BUYER_16869 
C17870  , 1970-01-01,"MAR 06, 2023",buyEr_16870  
c17871,01 jAn 1970 ,04-02-2022, buYeR_16871
 c17872,01/01/1970," ocT 07, 2023 ", buYEr_16872 
 C17873,1970-01-01 ,2022/10/13 ,BuYER_16873
 C17874,1970-01-01 ,01/05/2022 , BUYER_16874  
c17875 , 01/01/1970,03/06/2023, buYer_16875
 c17876 ,1970/01/01 , 2023/01/08 , BUyer_16876
 C17877 , 01/01/1970,17/09/2023 ,bUyeR_16877
C17878,01 Jan 1970,04-23-2022,buYeR_16878 
 C17879 ," jan 01, 1970",19 apR 2023, BuYER_16879
 c17880,01 JaN 1970 , 2022/04/14,bUYER_16880 
  c17881, 01 jAn 1970 ,01 Jul 2023,bUyer_16881 
  C17882  ,1970/01/01,2023/05/23 , buYEr_16882 
c17883, 1970/01/01,01-15-2022 , buYER_16883 
c17884,01/01/1970,2022/05/24, BUyeR_16884
 C17885, 01-01-1970,03-21-2022,BuYER_16885
 c17886 ,01/01/1970 ," OcT 07, 2023",  BUyER_16886 
c17887,01 jan 1970 , 08-12-2022 ,bUyER_16887 
c17888 ,"JAN 01, 1970"," apR 04, 2022",Buyer_16888 
c17889,1970/01/01,2022/02/13 ,buYeR_16889
C17890 ,1970-01-01,2023-26-11, BuYer_16890
  C17891 , 1970-01-01 ,2023/05/18 ,BuyEr_16891 
c17892,01 jAN 1970, 2022-12-08,bUYER_16892
 C17893 , 01/01/1970 ,2022/04/17,bUyeR_16893 
c17894 ,01-01-1970 ,2023/03/30,bUYEr_16894
 C17895,01/01/1970, 2023-13-07, bUyER_16895
C17896 , 01/01/1970 ,2022/05/09,buyEr_16896
  c17897 ," JAN 01, 1970 ",2022/12/29 ,bUYER_16897
  c17898," JaN 01, 1970",2023-17-11,  buYer_16898
 c17899, 01/01/1970, 2023-20-12,buYeR_16899
 c17900 ,"jan 01, 1970",2023-01-04 ,BUyer_16900 
c17901,1970/01/01,18/04/2022,buYer_16901
c17902,"jAn 01, 1970 ",26 nOv 2022 , BuyeR_16902 
 C17903, 01/01/1970,"Oct 23, 2022",  bUYEr_16903
 c17904  ,01 JAn 1970,03/05/2022,BUYeR_16904  
  C17905,"jaN 01, 1970",2023/02/05, buyER_16905  
c17906, 01-01-1970, 09-21-2022,BuyER_16906
c17907," JAN 01, 1970 ",2023/01/24 ,bUyer_16907  
 C17908,"JAn 01, 1970"," AUg 12, 2022",BuYER_16908 
C17909 ,01-01-1970 ,08/03/2022, BUyer_16909 
c17910  ,1970/01/01 ,2023/04/09, BUYER_16910 
 C17911,01/01/1970,"aug 17, 2022",buYeR_16911
 c17912,1970-01-01,2023/12/05, buyer_16912
 c17913 ,1970-01-01, 16 DEc 2022, BuYer_16913
 C17914,"JaN 01, 1970 ",14 maY 2022, buYeR_16914 
  C17915 ,1970/01/01 ,04-25-2023,buYeR_16915
 c17916 ,"JAN 01, 1970",2023/09/12, buYer_16916
 C17917,01 Jan 1970,11-02-2023, bUYeR_16917
 c17918, 1970/01/01,15/10/2023 ,BUYeR_16918  
 c17919 , 01-01-1970,01/06/2022, bUYer_16919 
 c17920,01 Jan 1970,"feb 15, 2023",  bUyeR_16920 
 C17921 ,01 jAN 1970 ,11 Oct 2023, BUYER_16921 
C17922,"jan 01, 1970",03-05-2022,buyer_16922
C17923 ,1970/01/01 ,2022-29-04, bUyer_16923 
C17924,1970/01/01 ,2022/02/05,buyEr_16924
c17925, 01 jAN 1970 ,28/03/2023,BUyer_16925
C17926, 01-01-1970 ," MAy 09, 2023", BUyeR_16926
  c17927,01-01-1970,10/05/2022,bUYer_16927
 C17928 ,01-01-1970,10-22-2023 , bUyer_16928
c17929 ," jAN 01, 1970",2023/12/27, buyER_16929  
  c17930, 1970-01-01 , 02-16-2022,  BuyEr_16930 
C17931 ,01-01-1970, 02 MAR 2022 ,bUyEr_16931
 C17932 ,"JAn 01, 1970 ",10-24-2023, BuYEr_16932  
C17933,1970/01/01 , 2023-13-05, Buyer_16933
C17934,01-01-1970,2023-16-11, BuYeR_16934
C17935 ,01-01-1970 ,2023/04/19,BuYER_16935  
C17936 , 01 Jan 1970,18/04/2023 ,BUYer_16936
C17937 , 01-01-1970,2023/08/18, buyeR_16937  
c17938,1970-01-01, 22 DEC 2023, BuyeR_16938
C17939,01 jaN 1970,2023/07/17,bUYeR_16939 
c17940,1970/01/01, 04-17-2022 ,BUyEr_16940 
c17941 ,"JAN 01, 1970","OcT 15, 2023",BuYEr_16941
 c17942,1970/01/01,2022/08/31, BUYER_16942 
c17943 ,1970/01/01 ,2023-21-08 ,BuYeR_16943
C17944  ,01-01-1970 ,12-13-2023, bUYEr_16944
  c17945," jan 01, 1970",05 MAr 2022 ,BuYER_16945  
c17946 ,1970-01-01 ,21 ApR 2022, BUYeR_16946 
 C17947 ,01/01/1970,2023-04-02,BUYer_16947
c17948 ,01/01/1970 ,09-27-2022, bUyEr_16948 
  c17949  ,01-01-1970 , 01-25-2022, BuyER_16949
c17950, 01-01-1970,23 aPR 2022,bUYer_16950 
 c17951 ,01/01/1970 ,10-05-2022, buyER_16951
c17952,"JaN 01, 1970",23 Sep 2022,BUyER_16952 
  C17953 ,"JAN 01, 1970",2022-08-10, BUYer_16953
c17954,1970-01-01,2022-25-02 , BuyER_16954 
  c17955 ,"Jan 01, 1970"," Mar 11, 2023",buyeR_16955 
 c17956,"jan 01, 1970 ",11/03/2022 ,BUyeR_16956
c17957 , 1970/01/01,2022/05/16, buYeR_16957
c17958 ,01 Jan 1970 , 10-29-2022,buYER_16958 
 C17959  , 01-01-1970 ,2023-16-10,  bUyER_16959
C17960 ,01/01/1970,2022/03/01 , buYeR_16960 
c17961,01/01/1970," nOV 21, 2022",buYeR_16961 
C17962 ,01-01-1970,2022-31-05, BUYer_16962 
 C17963, 1970-01-01, 2022-15-06,BuYeR_16963  
 C17964,1970-01-01,"MAR 18, 2023",BuYER_16964
c17965  ,"JaN 01, 1970", 09 nOv 2023, bUYer_16965 
C17966,01-01-1970,02-22-2022,bUYer_16966 
 c17967 ,01 jan 1970,2022-02-08, BUYer_16967  
C17968,"jan 01, 1970",2023-17-05 , BuYer_16968
 c17969, 1970/01/01, 28 JUn 2023 ,BuYER_16969
C17970 ,01/01/1970 ,23 Dec 2023, buYER_16970 
 c17971,"jAn 01, 1970",2022-24-12,BuYeR_16971
 C17972 ,1970/01/01,10-27-2022, BUYER_16972  
C17973  ,01/01/1970 ," jUN 21, 2023",BuYEr_16973 
  C17974,1970-01-01,03/06/2022,bUyEr_16974
 c17975,01/01/1970,2023-31-10,BuyEr_16975
 c17976, 01-01-1970,30 AUG 2022,bUyer_16976
 c17977, 01-01-1970,11-27-2023,buYeR_16977  
 c17978,01 JAN 1970," may 05, 2023",  BuyEr_16978
c17979, 01/01/1970, 14/08/2022, bUYER_16979  
C17980  ,1970-01-01,12/12/2023,bUYer_16980
c17981 ," JaN 01, 1970",17 JaN 2023, buYer_16981 
c17982,01/01/1970 ,2023/06/14,BUYER_16982
 c17983, 1970/01/01,2022/09/28, BUYEr_16983
 C17984 ," jaN 01, 1970", 20/01/2023 ,bUyER_16984
C17985,01 JaN 1970,2022/10/24 , BUYer_16985
 C17986 ,1970/01/01,14 dEC 2022,buYEr_16986
 C17987 ,1970-01-01,2023-03-04,bUYEr_16987 
  c17988,"JAN 01, 1970",07 MAR 2022, BUyeR_16988
 c17989 ,1970/01/01,"MAR 20, 2023",BuyeR_16989
 c17990 ,1970-01-01,2022/05/31,  BUYeR_16990
 c17991, 01-01-1970,02-22-2023, bUyeR_16991
 c17992,1970-01-01 ,18/05/2022,  bUyER_16992 
c17993, 01/01/1970,2022/01/05 ,BUYEr_16993 
C17994,1970-01-01,12 DeC 2023,bUyER_16994 
C17995 ,1970/01/01,2023/07/18, bUyeR_16995
c17996  ,01 jaN 1970,28/11/2023, BUyer_16996
c17997,01 JAN 1970 , 2022/11/19,BUyeR_16997 
c17998  ,1970-01-01, 2022/03/28 ,buYEr_16998 
C17999," JAn 01, 1970", 2023/01/23, buYER_16999
C18000,01-01-1970,2023/05/18 ,buYEr_17000 
C18001 ,01 jAN 1970,"fEb 11, 2022",  bUyer_17001
 C18002 , 1970-01-01,2023/06/11, BUyer_17002 
c18003, 01 Jan 1970 , 28 JuL 2023, BUYer_17003 
c18004 ,1970-01-01,18 MAY 2023, BuYEr_17004
 C18005," Jan 01, 1970",02-23-2022, BuYeR_17005
 c18006,01/01/1970,2023/07/01, BUyeR_17006 
 c18007 , 1970/01/01, 2023/09/07, buyER_17007
c18008,"JAN 01, 1970",13 may 2022 , BuYEr_17008 
c18009,1970/01/01,03 aPr 2022,buyer_17009
 c18010 ," jaN 01, 1970"," jUl 31, 2022 ", buYEr_17010 
 c18011,01/01/1970 ,2022/05/25, buyER_17011
c18012 ,01/01/1970," jun 20, 2023",BUYEr_17012 
 C18013  , 01 JaN 1970,2022/05/25, buYer_17013
C18014 ,1970/01/01 ,27/03/2022 ,BuYER_17014 
 c18015, 1970/01/01,2022-01-09,BUYER_17015  
 c18016 ,01/01/1970, 2023/02/20 ,Buyer_17016
 c18017  , 1970-01-01,08 nOv 2023 ,  BUyER_17017
C18018 ,01 jAn 1970 , 02/01/2022,BuyER_17018
c18019, 01/01/1970 ,"seP 08, 2022", BuYeR_17019 
 c18020, 01-01-1970 , 18/10/2023 , BuyER_17020 
C18021 , 01-01-1970 ,"DEC 09, 2022 ", buYEr_17021 
c18022,1970-01-01, 2022-02-02,  bUyER_17022 
  C18023  ,01/01/1970 ,"sEp 22, 2023", buYeR_17023
C18024,1970/01/01,01/09/2023,buyeR_17024 
 C18025,01/01/1970,2023/09/11, bUyeR_17025 
 c18026 ," JAn 01, 1970",01-02-2023, bUyer_17026
c18027,01/01/1970,20/02/2023,  bUyeR_17027
 c18028  ,01/01/1970 , 25 SEp 2022,buyeR_17028 
  c18029,"JAn 01, 1970", 2023-10-07,bUyeR_17029 
c18030 ,1970/01/01 ,09-06-2023,bUYeR_17030
C18031 ,1970/01/01 ,"MAr 29, 2023", bUYER_17031  
c18032 ,01-01-1970,2023-01-06, buyER_17032 
c18033,"JAN 01, 1970 ", 2023-05-02 , BUYEr_17033 
c18034,"JaN 01, 1970 ",2022-11-03,buYEr_17034
C18035,1970/01/01, 2022-13-09 , bUYER_17035
C18036 ,"Jan 01, 1970", 2023/05/20, BUyeR_17036
C18037, 01/01/1970,"oCt 04, 2023",  BUyEr_17037
C18038,1970/01/01," JUL 26, 2022", BuYer_17038 
 c18039,"JAN 01, 1970 ",2022/11/21,BUyEr_17039
 C18040 ,01-01-1970, 07-26-2022,BUYEr_17040 
c18041 ,01-01-1970, 2023-16-08, buyer_17041 
c18042,01-01-1970,2023-10-10, buYeR_17042  
c18043  ,1970-01-01,04-03-2023 ,BUyER_17043
 C18044,01/01/1970 , 20 jUL 2023 , BUyer_17044  
  c18045 , 01/01/1970, 06-12-2023 , bUYER_17045 
  C18046 ,"JAN 01, 1970"," JUn 18, 2022",BUyeR_17046 
  C18047,01 JaN 1970,06-17-2023,BUyer_17047
c18048,01/01/1970 ,2023/01/15, BUyER_17048 
 c18049,01/01/1970, 2022/12/24,  BuyeR_17049
 C18050 ,01 JAn 1970,2023/08/22, BUyER_17050 
c18051,01/01/1970 ,"JuN 20, 2023",BuyEr_17051
 c18052 , 01 jaN 1970,"maR 22, 2022", buYEr_17052 
 c18053 ,01 JAN 1970 ,24 mar 2022,bUyER_17053
c18054,01-01-1970, 05/02/2022 , BUYEr_17054
c18055 ,"jaN 01, 1970", 14/03/2023, BUYER_17055 
 c18056,1970-01-01,07-03-2022 ,bUYeR_17056
 C18057 , 01 Jan 1970 ,2023-06-01 ,buYER_17057
 c18058 , 01/01/1970, 2023/08/26 ,BUyeR_17058 
 C18059 ,1970/01/01 ,2023/11/03,  BuyEr_17059
 c18060 ,01-01-1970,2022/01/03, BuyeR_17060
 c18061,01/01/1970, 29 Oct 2023 ,BuYeR_17061
 C18062,1970-01-01,"aug 30, 2022 ", bUyer_17062 
